2024 Clinical Diagnostic Laboratory Fee Schedule ,,,,,,,,
"CPT codes, descriptions and other data only are copyright 2024 American Medical Association. All rights reserved. CPT is a registered trademark of the American Medical Association.",,,,,,,,
"The Department of Health and Human Services is planning for the federal Public Health Emergency for COVID-19 (PHE), declared under Section 319 of the Public Health Service Act, to expire at the end of the day on May 11, 2023.  Because of the termination of the PHE, HCPCS codes G2023, G2024, U0003, U0004, and U0005 will no longer be payable for dates of service on or after May 12, 2023, and the HCPCS codes will be terminated.",,,,,,,,
,,,,,,,,
YEAR,HCPCS,MOD,EFF_DATE,INDICATOR,RATE,SHORTDESC,LONGDESC,EXTENDED LONGDESC
2024,0490U,,20241001,L,00000.00,Onc cutan/uveal mlnma cd146,"Oncology (cutaneous or uveal melanoma), circulating tumor cell selection,","Oncology (cutaneous or uveal melanoma), circulating tumor cell selection, morphological characterization and enumeration based on differential cd146, high molecular-weight melanomaassociated antigen, cd34 and cd45 protein biomarkers, peripheral blood"
2024,0491U,,20241001,L,00000.00,Onc sol tum ctc slct er prtn,"Oncology (solid tumor), circulating tumor cell selection, morphological","Oncology (solid tumor), circulating tumor cell selection, morphological characterization and enumeration based on differential epithelial cell adhesion molecule (epcam), cytokeratins 8, 18, and 19, cd45 protein biomarkers, and quantification of estrogen receptor (er) protein biomarker-expressing cells, peripheral blood"
2024,0492U,,20241001,L,00000.00,Onc sol tum ctc slctn pd-l1,"Oncology (solid tumor), circulating tumor cell selection, morphological","Oncology (solid tumor), circulating tumor cell selection, morphological characterization and enumeration based on differential epithelial cell adhesion molecule (epcam), cytokeratins 8, 18, and 19, cd45 protein biomarkers, and quantification of pd-l1 protein biomarkerexpressing cells, peripheral blood"
2024,0493U,,20241001,L,00000.00,Trnspl med quan dd-cfdna ngs,"Transplantation medicine, quantification of donor-derived cell-free dna (cfdna)","Transplantation medicine, quantification of donor-derived cell-free dna (cfdna) using nextgeneration sequencing, plasma, reported as percentage of donorderived cell-free dna"
2024,0494U,,20241001,L,00000.00,Rbc ag ftl rhd gene alys ngs,"Red blood cell antigen (fetal rhd gene analysis), next-generation sequencing of","Red blood cell antigen (fetal rhd gene analysis), next-generation sequencing of circulating cell-free dna (cfdna) of blood in pregnant individuals known to be rhd negative, reported as positive or negative"
2024,0495U,,20241001,L,00000.00,Onc prst8 alys crcg plsm prt,"Oncology (prostate), analysis of circulating plasma proteins (tpsa, fpsa, klk2,","Oncology (prostate), analysis of circulating plasma proteins (tpsa, fpsa, klk2, psp94, and gdf15), germline polygenic risk score (60 variants), clinical information (age, family history of prostate cancer, prior negative prostate biopsy), algorithm reported as risk of likelihood of detecting clinically significant prostate cancer"
2024,0496U,,20241001,L,00000.00,Onc clrct cfdna 8/7 genes,"Oncology (colorectal), cell-free dna, 8 genes for mutations, 7 genes for","Oncology (colorectal), cell-free dna, 8 genes for mutations, 7 genes for methylation by real-time rt-pcr, and 4 proteins by enzyme-linked immunosorbent assay, blood, reported positive or negative for colorectal cancer or advanced adenoma risk"
2024,0497U,,20241001,L,00000.00,Onc prst8 mrna rt-pcr 6genes,"Oncology (prostate), mrna geneexpression profiling by real-time rt-pcr of 6","Oncology (prostate), mrna geneexpression profiling by real-time rt-pcr of 6 genes (foxm1, mcm3, mtus1, ttc21b, alas1, and ppp2ca), utilizing formalinfixed paraffin-embedded (ffpe) tissue, algorithm reported as a risk score for prostate cancer"
2024,0498U,,20241001,L,00000.00,Onc clrct ngs mut detc 43gen,"Oncology (colorectal), nextgeneration sequencing for mutation detection in 43","Oncology (colorectal), nextgeneration sequencing for mutation detection in 43 genes and methylation pattern in 45 genes, blood, and formalin-fixed paraffin-embedded (ffpe) tissue, report of variants and methylation pattern with interpretation"
2024,0499U,,20241001,L,00000.00,Onc clrct&lng dna ngs 8genes,"Oncology (colorectal and lung), dna from formalin-fixed paraffinembedded (ffpe)","Oncology (colorectal and lung), dna from formalin-fixed paraffinembedded (ffpe) tissue, nextgeneration sequencing of 8 genes (nras, egfr, ctnnb1, pik3ca, apc, braf, kras, and tp53), mutation detection"
2024,0500U,,20241001,L,00000.00,Autoinflam ds vexas synd dna,"Autoinflammatory disease (vexas syndrome), dna, uba1 gene mutations, targeted","Autoinflammatory disease (vexas syndrome), dna, uba1 gene mutations, targeted variant analysis (m41t, m41v, m41l, c.118-2a>c, c.118-1g>c, c.1189_118-2del, s56f, s621c)"
2024,0501U,,20241001,L,00000.00,Onc clrc bld quan meas cfdna,"Oncology (colorectal), blood, quantitative measurement of cellfree dna (cfdna)","Oncology (colorectal), blood, quantitative measurement of cellfree dna (cfdna)"
2024,0502U,,20241001,L,00000.00,Hpv e6/e7 mrk hirsk typ crv,"Human papillomavirus (hpv), e6/e7 markers for high-risk types (16, 18, 31, 33,","Human papillomavirus (hpv), e6/e7 markers for high-risk types (16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 66, and 68), cervical cells, branched-chain capture hybridization, reported as negative or positive for high risk for hpv"
2024,0503U,,20241001,L,00000.00,Neuro alz ds bamyl&tau prtn,"Neurology (alzheimer disease), beta amyloid (ab40, ab42, ab42/40 ratio) and","Neurology (alzheimer disease), beta amyloid (ab40, ab42, ab42/40 ratio) and tau-protein (ptau217, np-tau217, ptau217/nptau217 ratio), blood, immunoprecipitation with quantitation by liquid chromatography with tandem mass spectrometry (lc-ms/ms), algorithm score reported as likelihood of positive or negative for amyloid plaques"
2024,0504U,,20241001,L,00000.00,Nfct ds uti id 17 path orgs,"Infectious disease (urinary tract infection), identification of 17 pathologic","Infectious disease (urinary tract infection), identification of 17 pathologic organisms, urine, realtime pcr, reported as positive or negative for each organism"
2024,0505U,,20241001,L,00000.00,Nfct ds vag infctj id 32orgs,"Infectious disease (vaginal infection), identification of 32 pathogenic","Infectious disease (vaginal infection), identification of 32 pathogenic organisms, swab, real-time pcr, reported as positive or negative for each organism"
2024,0506U,,20241001,L,00000.00,Gi barretts esophgl cell 89,"Gastroenterology (barrett's esophagus), esophageal cells, dna methylation","Gastroenterology (barrett's esophagus), esophageal cells, dna methylation analysis by next-generation sequencing of at least 89 differentially methylated genomic regions, algorithm reported as likelihood for barrett's esophagus"
2024,0507U,,20241001,L,00000.00,Onc ovr dna whole gen w/5hmc,"Oncology (ovarian), dna, wholegenome sequencing with 5hydroxymethylcytosine","Oncology (ovarian), dna, wholegenome sequencing with 5hydroxymethylcytosine (5hmc) enrichment, using whole blood or plasma, algorithm reported as cancer detected or not detected"
2024,0508U,,20241001,L,00000.00,Trnsplj med ddcfdna 40 snps,"Transplantation medicine, quantification of donor-derived cell-free dna using","Transplantation medicine, quantification of donor-derived cell-free dna using 40 singlenucleotide polymorphisms (snps), plasma, and urine, initial evaluation reported as percentage of donor-derived cellfree dna with risk for active rejection"
2024,0509U,,20241001,L,00000.00,Trnsplj med ddcfdna<12 snps,"Transplantation medicine, quantification of donor-derived cell-free dna using","Transplantation medicine, quantification of donor-derived cell-free dna using up to 12 single-nucleotide polymorphisms (snps) previously identified, plasma, reported as percentage of donor-derived cell-free dna with risk for active rejection"
2024,0510U,,20241001,L,00000.00,Onc pncrtc ca alg alys 16gen,"Oncology (pancreatic cancer), augmentative algorithmic analysis of 16 genes","Oncology (pancreatic cancer), augmentative algorithmic analysis of 16 genes from previously sequenced rna wholetranscriptome data, reported as probability of predicted molecular subtype"
2024,0511U,,20241001,L,00000.00,Onc sol tum 3dmicroenvir 36+,"Oncology (solid tumor), tumor cell culture in 3d microenvironment, 36 or more","Oncology (solid tumor), tumor cell culture in 3d microenvironment, 36 or more drug panel, reported as tumor-response prediction for each drug"
2024,0512U,,20241001,L,00000.00,Onc prst8 alys dgtz img msi,"Oncology (prostate), augmentative algorithmic analysis of digitized whole-slide","Oncology (prostate), augmentative algorithmic analysis of digitized whole-slide imaging of histologic features for microsatellite instability (msi) status, formalin-fixed paraffinembedded (ffpe) tissue, reported as increased or decreased probability of msi-high (msi-h)"
2024,0513U,,20241001,L,00000.00,Onc prst8 alg alys msi&hrd,"Oncology (prostate), augmentative algorithmic analysis of digitized whole-slide","Oncology (prostate), augmentative algorithmic analysis of digitized whole-slide imaging of histologic features for microsatellite instability (msi) and homologous recombination deficiency (hrd) status, formalinfixed paraffin-embedded (ffpe) tissue, reported as increased or decreased probability of each biomarker"
2024,0514U,,20241001,L,00000.00,Gi ibd ia quan deter adl lvl,"Gastroenterology (irritable bowel disease [ibd]), immunoassay for quantitative","Gastroenterology (irritable bowel disease [ibd]), immunoassay for quantitative determination of adalimumab (adl) levels in venous serum in patients undergoing adalimumab therapy, results reported as a numerical value as micrograms per milliliter ( g/ml)"
2024,0515U,,20241001,L,00000.00,Gi ibd ia quan deter ifx lvl,"Gastroenterology (irritable bowel disease [ibd]), immunoassay for quantitative","Gastroenterology (irritable bowel disease [ibd]), immunoassay for quantitative determination of infliximab (ifx) levels in venous serum in patients undergoing infliximab therapy, results reported as a numerical value as micrograms per milliliter ( g/ml)"
2024,0516U,,20241001,L,00000.00,Rx metab rxgenomic gnotyp 40,"Drug metabolism, whole blood, pharmacogenomic genotyping of 40 genes and cyp2d6","Drug metabolism, whole blood, pharmacogenomic genotyping of 40 genes and cyp2d6 copy number variant analysis, reported as metabolizer status"
2024,0517U,,20241001,L,00000.00,Ther rx mntr 80+ psyactiv rx,"Therapeutic drug monitoring, 80 or more psychoactive drugs or substances,","Therapeutic drug monitoring, 80 or more psychoactive drugs or substances, lc-ms/ms, plasma, qualitative and quantitative therapeutic minimally and maximally effective dose of prescribed and non-prescribed medications"
2024,0518U,,20241001,L,00000.00,Ther rx mntr 90+ pn&mtl hlth,"Therapeutic drug monitoring, 90 or more pain and mental health drugs or","Therapeutic drug monitoring, 90 or more pain and mental health drugs or substances, lc-ms/ms, plasma, qualitative and quantitative therapeutic minimally effective range of prescribed and non-prescribed medications"
2024,0519U,,20241001,L,00000.00,Ther rx mntr meds p/d/a 110+,"Therapeutic drug monitoring, medications specific to pain, depression, and","Therapeutic drug monitoring, medications specific to pain, depression, and anxiety, lcms/ms, plasma, 110 or more drugs or substances, qualitative and quantitative therapeutic minimally effective range of prescribed, non-prescribed, and illicit medications in circulation"
2024,0520U,,20241001,L,00000.00,Ther rx mntr 200+ rx/sbsts,"Therapeutic drug monitoring, 200 or more drugs or substances, lcms/ms, plasma,","Therapeutic drug monitoring, 200 or more drugs or substances, lcms/ms, plasma, qualitative and quantitative therapeutic minimally effective range of prescribed and non-prescribed medications"
2024,36415,,20240101,N,00008.83,Routine venipuncture,Insertion of needle into vein for collection of blood sample,Collection of venous blood by venipuncture
2024,78267,,20240101,N,00011.06,Breath tst attain/anal c-14,Nuclear medicine study to acquire exhaled breath samples,"Urea breath test, c-14 (isotopic); acquisition for analysis"
2024,78268,,20240101,N,00094.41,Breath test analysis c-14,Nuclear medicine study to assess exhaled breath samples,"Urea breath test, c-14 (isotopic); analysis"
2024,80047,,20240101,N,00013.73,Metabolic panel ionized ca,"Blood test, basic group of blood chemicals (Calcium, ionized)","Basic metabolic panel (calcium, ionized) this panel must include the following: calcium, ionized (82330) carbon dioxide (bicarbonate) (82374) chloride (82435) creatinine (82565) glucose (82947) potassium (84132) sodium (84295) urea nitrogen (bun) (84520)"
2024,80047,QW,20240101,N,00013.73,Metabolic panel ionized ca,"Blood test, basic group of blood chemicals (Calcium, ionized)","Basic metabolic panel (calcium, ionized) this panel must include the following: calcium, ionized (82330) carbon dioxide (bicarbonate) (82374) chloride (82435) creatinine (82565) glucose (82947) potassium (84132) sodium (84295) urea nitrogen (bun) (84520)"
2024,80048,,20240101,N,00008.46,Metabolic panel total ca,"Blood test, basic group of blood chemicals (Calcium, total)","Basic metabolic panel (calcium, total) this panel must include the following: calcium, total (82310) carbon dioxide (bicarbonate) (82374) chloride (82435) creatinine (82565) glucose (82947) potassium (84132) sodium (84295) urea nitrogen (bun) (84520)"
2024,80048,QW,20240101,N,00008.46,Metabolic panel total ca,"Blood test, basic group of blood chemicals (Calcium, total)","Basic metabolic panel (calcium, total) this panel must include the following: calcium, total (82310) carbon dioxide (bicarbonate) (82374) chloride (82435) creatinine (82565) glucose (82947) potassium (84132) sodium (84295) urea nitrogen (bun) (84520)"
2024,80051,,20240101,N,00007.01,Electrolyte panel,"Blood test panel for electrolytes (sodium potassium, chloride, carbon dioxide)",Electrolyte panel this panel must include the following: carbon dioxide (bicarbonate) (82374) chloride (82435) potassium (84132) sodium (84295)
2024,80051,QW,20240101,N,00007.01,Electrolyte panel,"Blood test panel for electrolytes (sodium potassium, chloride, carbon dioxide)",Electrolyte panel this panel must include the following: carbon dioxide (bicarbonate) (82374) chloride (82435) potassium (84132) sodium (84295)
2024,80053,,20240101,N,00010.56,Comprehen metabolic panel,"Blood test, comprehensive group of blood chemicals","Comprehensive metabolic panel this panel must include the following: albumin (82040) bilirubin, total (82247) calcium, total (82310) carbon dioxide (bicarbonate) (82374) chloride (82435) creatinine (82565) glucose (82947) phosphatase, alkaline (84075) potassium (84132) protein, total (84155) sodium (84295) transferase, alanine amino (alt) (sgpt) (84460) transferase, aspartate amino (ast) (sgot) (84450) urea nitrogen (bun) (84520)"
